track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,duration_minute
7HVcmt5g7XFV3TPxVXo5N2,The Cranberries,Halloween Kids Party 2022,Zombie,0,307440,False,0.252,0.738,7,-5.326,1,0.0446,0.0145,0.000497,0.375,0.256,165.187,4,rock,5.124
7EZC6E7UjZe63f1jRmkWxt,The Cranberries,No Need To Argue (The Complete Sessions 1994-1995),Zombie,82,306440,False,0.309,0.649,7,-8.994,1,0.035,0.0158,0.00591,0.367,0.312,166.915,4,rock,5.107333333333333
6zHbBMt2yeF5eXqdk3nQtG,The Cranberries,Helloween Party,Zombie,1,307440,False,0.252,0.738,7,-5.326,1,0.0446,0.0145,0.000497,0.375,0.256,165.187,4,rock,5.124
6CkcFu7QpeY6lGTs3OXCww,The Cranberries,Halloween Party Canzoni per Bambini 2022,Zombie,0,307440,False,0.252,0.738,7,-5.326,1,0.0446,0.0145,0.000497,0.375,0.256,165.187,4,rock,5.124
5nNQahs5mbb10bdHqcznWT,The Cranberries,Halloween Scary Party,Zombie,0,307440,False,0.252,0.738,7,-5.326,1,0.0446,0.0145,0.000497,0.375,0.256,165.187,4,rock,5.124
5QuGjFrnKqRnyOVIanRAgP,The Cranberries,Fiesta temática 90s,Zombie,0,307440,False,0.252,0.738,7,-5.326,1,0.0446,0.0145,0.000497,0.375,0.256,165.187,4,rock,5.124
3lwgTWlafjM1VGG8AsRl9u,The Cranberries,Pumpkin Patch Hits,Zombie,0,307440,False,0.252,0.738,7,-5.326,1,0.0446,0.0145,0.000497,0.375,0.256,165.187,4,rock,5.124
2rabcDOcCXXHOZx2pOZZRu,The Cranberries,Rock & Halloween,Zombie,1,307440,False,0.252,0.738,7,-5.326,1,0.0446,0.0145,0.000497,0.375,0.256,165.187,4,rock,5.124
1to2itVmTyZfiDWah0rAzW,The Cranberries,Twisted Halloween Hits,Zombie,0,307440,False,0.252,0.738,7,-5.326,1,0.0446,0.0145,0.000497,0.375,0.256,165.187,4,rock,5.124
1qDoWU4x0bS41eNKS9tTvy,The Cranberries,Halloween Party 2022,Zombie,0,307440,False,0.252,0.738,7,-5.326,1,0.0446,0.0145,0.000497,0.375,0.256,165.187,4,rock,5.124
1jPijDsI6ckkSqdQs3Za09,The Cranberries,Halloween Spooky Party 2022,Zombie,0,307440,False,0.252,0.738,7,-5.326,1,0.0446,0.0145,0.000497,0.375,0.256,165.187,4,rock,5.124
1eadPrzB2P0ikQcqhKSAtv,Bad Wolves,Disobey,Zombie,66,254805,False,0.448,0.826,2,-3.244,0,0.0319,0.00756,0.0,0.117,0.19,77.093,4,metal,4.24675
0ZbM1R59Myxx7VRyXDQkmi,The Cranberries,Halloween Party 2022,Zombie,2,307440,False,0.252,0.738,7,-5.326,1,0.0446,0.0145,0.000497,0.375,0.256,165.187,4,rock,5.124
0JX7QqX997G7fyqkZZiYfz,The Cranberries,Halloween 2022,Zombie,0,307440,False,0.252,0.738,7,-5.326,1,0.0446,0.0145,0.000497,0.375,0.256,165.187,4,rock,5.124
0GrK2fO1EOBrH7WPseI32X,The Cranberries,Spooky Scary Season,Zombie,1,307440,False,0.252,0.738,7,-5.326,1,0.0446,0.0145,0.000497,0.375,0.256,165.187,4,rock,5.124
0B20hWBraHLh8d8GEedTX2,The Cranberries,90's Music Grandi Successi,Zombie,0,307440,False,0.252,0.738,7,-5.326,1,0.0446,0.0145,0.000497,0.375,0.256,165.187,4,rock,5.124
5raWEZXYAapq6Qw1GIEIkU,Ajay-Atul,Dhadak,Zingaat,59,226501,False,0.834,0.788,6,-7.294,0,0.213,0.359,0.27,0.396,0.705,130.032,4,hip-hop,3.7750166666666667
6TGX01ExmdHyOG72fqUU3Q,Jubin Nautiyal,Bajrangi Bhaijaan,Zindagi Kuch Toh Bata (Reprise),64,258877,False,0.528,0.615,5,-7.118,1,0.0372,0.491,0.000111,0.104,0.225,123.988,4,k-pop,4.314616666666667
5OOCeCAdjJktp5byLSckoB,Alka Yagnik;Udit Narayan,Kasoor,Zindagi Ban Gaye Ho Tum,50,336973,False,0.363,0.797,5,-9.68,1,0.0577,0.596,7.53e-06,0.168,0.735,77.67,4,k-pop,5.616216666666666
1ZVM6nEcLkBQAawbYufNZI,Salim–Sulaiman;Arijit Singh,Zinda Dili,Zinda Dili,46,239431,False,0.488,0.889,4,-4.583,1,0.0669,0.38,0.0,0.13,0.118,124.925,4,folk,3.9905166666666667
10z7WReD8vuqWGqujVVaRX,Salim–Sulaiman;Arijit Singh,Bhoomi 2020,Zinda Dili,33,239431,False,0.488,0.889,4,-4.583,1,0.0669,0.38,0.0,0.13,0.118,124.925,4,folk,3.9905166666666667
27LtwN20Rvhi6LVmUaaucZ,Ezginin Günlügü,İlk Aşk,Zerdaliler,45,260480,False,0.407,0.292,2,-10.662,0,0.0497,0.94,0.00121,0.11,0.293,86.411,1,folk,4.341333333333333
1MNCcudzcgmrjWOwzNo661,Dymytry,Pharmageddon,Země Krále Miroslava,39,194016,False,0.538,0.915,10,-5.886,0,0.0623,4.73e-05,0.00789,0.115,0.58,135.013,4,metal,3.2336
32U1XMh3DKlm45uvpofhvY,Mustafa Zahid,Ek Villain,Zaroorat,61,368852,False,0.354,0.712,3,-6.109,0,0.0589,0.358,4.19e-05,0.274,0.238,93.345,4,hip-hop,6.1475333333333335
6anGj4SX83j5DyG3aZOzqc,Arjun Kanungo,Zara Zara - MTV Unwind,Zara Zara - MTV Unwind,64,208320,False,0.588,0.23,5,-20.647,0,0.0423,0.643,2.66e-05,0.164,0.286,135.978,4,pop,3.472
7JGgKHHDgJCJkQCQxyHHdl,Bombay Jayashri;DJ Aftab,Hindi Slowed Reverb Bollywood Lofi,Zara Zara - Lofi,54,219437,False,0.608,0.638,11,-6.008,0,0.0292,0.581,0.0172,0.448,0.439,140.109,4,classical,3.6572833333333334
3tp3ij9dtY3CacQgd1OvRf,Bombay Jayashri;Swattrex,Hindi LoFi Vibe,Zara Zara - LoFi Chill,59,387716,False,0.583,0.308,7,-18.303,0,0.0465,0.581,0.0106,0.257,0.241,118.226,4,classical,6.4619333333333335
5vBMUlQOjiL6d4j5WndjSd,Bombay Jayashri;Danvendra Arya,LoFi Songs,Zara Zara - LoFi,48,256971,False,0.635,0.486,11,-11.857,0,0.0698,0.707,0.0854,0.422,0.343,130.088,4,classical,4.28285
7wrYBASu0OoxoDErd4Edxd,Bombay Jayashri,Rehnaa Hai Terre Dil Mein,Zara Zara,58,298266,False,0.643,0.268,11,-15.073,0,0.09,0.593,2.06e-06,0.316,0.62,143.813,4,classical,4.9711
4Q7Q9bmbY5Lo7YamHngO4O,Bombay Jayashri,Rehnaa Hai Terre Dil Mein,Zara Zara,62,298266,False,0.643,0.268,11,-15.073,0,0.09,0.593,2.06e-06,0.316,0.62,143.813,4,classical,4.9711
7oggOq7kvGjZ3YgBlPV0Iy,Los Camisas Negras,El Tigre,Zapatos De Ante Azul,33,107972,False,0.515,0.877,7,-2.971,1,0.0492,0.769,1.82e-06,0.0937,0.764,93.678,4,rock-n-roll,1.7995333333333334
1XojvsvPtUsG4SqgHiGiGX,Campedrinos,Zamba para Decir Adiós,Zamba para Decir Adiós,43,234347,False,0.707,0.273,5,-9.398,1,0.0361,0.711,0.0,0.145,0.442,141.755,3,folk,3.9057833333333334
3f3dwmSjblge9Bq5RL2v8Q,Sergio Galleguillo Y Los Amigos,En Vivo,Zamba de la Bailarina - En Vivo,44,176493,False,0.565,0.672,7,-8.064,1,0.0566,0.652,0.0,0.762,0.548,108.299,3,folk,2.94155
71l747KWxSIlCOiKbtBokH,Raly Barrionuevo,Chango,Zamba de Abril,44,231733,False,0.577,0.2,2,-8.964,1,0.0685,0.929,4.07e-06,0.121,0.401,142.048,4,folk,3.862216666666667
4IaxDf2FixiQXq0mW7key9,Jessi,ZOOM,ZOOM,78,174840,False,0.874,0.6,6,-6.064,1,0.158,0.00942,0.0,0.126,0.457,100.012,4,k-pop,2.914
7eVu7FI02cTicLEgVtUvwF,TAEYONG;JENO;HENDERY;YANGYANG;GISELLE,2021 Winter SMTOWN : SMCU EXPRESS,ZOO,71,177413,False,0.823,0.923,9,-2.875,1,0.158,0.127,0.0,0.0571,0.629,122.922,4,k-pop,2.9568833333333333
2ib8fuTavdc48X6MjhE4Ft,Falling In Reverse,ZOMBIFIED,ZOMBIFIED,71,218520,True,0.544,0.911,10,-3.681,0,0.0422,0.000141,8.89e-06,0.333,0.558,91.033,4,metal,3.642
6NNiVBkstx4zWrQVbEpZ8I,Nurettin Rençber,Eski Yara,Yürürüm,46,306013,False,0.344,0.42,5,-11.73,0,0.0454,0.605,2.11e-05,0.206,0.519,91.766,4,folk,5.100216666666666
7dH9Qnbb7pwDahy1Vb9ZQa,The HU,The Gereg,Yuve Yuve Yu,61,282920,False,0.624,0.857,10,-6.25,0,0.0542,0.0208,0.206,0.11,0.324,131.926,4,metal,4.715333333333334
7eLvCsLfaeSHeezjOwJ96E,Justin Bieber,pov: it's 2020,Yummy,0,208520,False,0.677,0.506,9,-6.652,0,0.0964,0.345,0.0,0.118,0.497,145.843,4,pop,3.4753333333333334
2XUI84SYtTxy6bPi0nThMV,Simon Casey,You’ll Never Walk Alone,You’ll Never Walk Alone,46,163095,False,0.481,0.373,0,-8.324,1,0.0313,0.65,0.000208,0.112,0.142,112.434,3,country,2.71825
0UrWr7Jnu1heq1o99ZwUd0,P.O.D.,Satellite (U.S. Version),Youth of the Nation,71,256240,False,0.563,0.86,8,-7.533,1,0.0621,0.00834,0.0106,0.39,0.517,97.867,4,metal,4.270666666666667
66sBTYlkaiyBwf4fhbIHlZ,JIN,Jirisan (Original Television Soundtrack) Pt. 4,Yours,75,264840,False,0.488,0.427,6,-7.383,1,0.0382,0.354,0.0,0.0797,0.157,72.035,4,k-pop,4.414
3I4WFddKpe2PGZWFh7f10J,Russell Dickerson,Yours,Yours,67,216960,False,0.554,0.722,11,-6.005,1,0.034,0.119,0.0,0.0861,0.558,134.058,4,country,3.616
3TZ7NHkMT82AhwuYsd00Hz,BTS,MAP OF THE SOUL : 7 ~ THE JOURNEY ~,Your eyes tell,68,245146,False,0.449,0.491,9,-6.433,0,0.029,0.279,0.0,0.0654,0.258,139.923,4,k-pop,4.085766666666666
54suAFhsGjOKBhrUedu0pm,Rita Ora,Phoenix (Deluxe),Your Song,54,180746,False,0.869,0.621,1,-4.105,1,0.0462,0.159,0.0,0.0506,0.962,117.984,4,edm,3.0124333333333335
3dz63QjQVZy7RYPzx6l3JU,Loote;Eric Nam,Your Side Of The Bed (Remixes),Your Side Of The Bed (feat. Eric Nam),61,196160,False,0.754,0.764,8,-3.95,1,0.0312,0.144,0.0,0.294,0.929,109.919,4,edm,3.2693333333333334
1WzAeadSKJhqykZFbJNmQv,Josh Turner,Your Man,Your Man,73,211893,False,0.744,0.637,6,-4.483,1,0.0241,0.337,0.000222,0.0696,0.785,100.511,4,country,3.53155
25GC50HslaaruyrKjdu0lP,Bullet For My Valentine,Fever,Your Betrayal,68,291426,False,0.569,0.883,2,-4.41,0,0.0748,8.07e-05,7.74e-05,0.0883,0.373,134.001,4,metal,4.8571
2V52mICuJnWB3C4lrJZd7v,Sidhu Moose Wala;Sunny Malton,Youngest In Charge,Youngest In Charge,64,198409,False,0.595,0.689,2,-6.822,1,0.283,0.00463,0.0,0.154,0.519,176.069,4,hip-hop,3.3068166666666667
6nLEcwqpVNOGRGtnV2pElc,Arc North;Cour;Charlie Miller,Youngblood,Youngblood,57,188317,False,0.465,0.891,7,-2.239,0,0.368,0.0192,0.0,0.24,0.407,123.466,4,edm,3.1386166666666666
1OfHes9WQdGQSIgNwrqIAw,Tungevaag,Young Summer,Young Summer,55,156729,False,0.642,0.907,2,-3.26,0,0.0507,0.00768,6.43e-05,0.0696,0.357,107.06,4,r-n-b,2.61215
3uwLRf5h1gnMkOfcjocjGi,Paul & Paula,Young Lovers (Nashville Mix),Young Lovers - Nashville Mix,29,155333,False,0.64,0.321,2,-10.695,1,0.0265,0.755,0.0,0.186,0.621,101.389,3,rock-n-roll,2.5888833333333334
1KeZgPUr54C8iz3FjqzVoz,The Chainsmokers,Memories...Do Not Open,Young,61,224773,False,0.615,0.564,9,-6.384,1,0.0291,0.0105,0.0,0.148,0.454,103.006,4,edm,3.7462166666666668
1KIJclzEbNhSVw8tiHPWwE,Vacations,Vibes,Young,83,189160,False,0.498,0.81,7,-4.065,1,0.0263,0.00392,0.00717,0.0635,0.594,79.935,4,indie,3.1526666666666667
5hRHZvANw3Pm2k4NR7oGbK,Chris Janson;Eric Church,Hideaway - New Boots,"You, Me & the River",0,236320,False,0.332,0.452,2,-6.77,1,0.0319,0.505,3.27e-06,0.133,0.333,149.231,4,country,3.9386666666666668
58X3YpUUAWKjTuGiVAwRso,Chris Janson;Eric Church,New Country Hits,"You, Me & the River",0,236320,False,0.332,0.452,2,-6.77,1,0.0319,0.505,3.27e-06,0.133,0.333,149.231,4,country,3.9386666666666668
4bqYjprVGnYIQ4hayGdkEp,Chris Janson;Eric Church,Burn Burn Burn - Hot Country Hits,"You, Me & the River",0,236320,False,0.332,0.452,2,-6.77,1,0.0319,0.505,3.27e-06,0.133,0.333,149.231,4,country,3.9386666666666668
3Nej4MnDboEWJEyEpETTx5,Chris Janson;Eric Church,Never Leave - Country Magic,"You, Me & the River",0,236320,False,0.332,0.452,2,-6.77,1,0.0319,0.505,3.27e-06,0.133,0.333,149.231,4,country,3.9386666666666668
3Kb4kr3DGzzU5OtYqycWvE,Elvis Presley,That's the Way It Is,"You've Lost That Loving Feeling - Live at The International Hotel, Las Vegas",61,264293,False,0.409,0.292,7,-13.276,1,0.0271,0.476,3.92e-05,0.61,0.342,78.395,4,rock-n-roll,4.404883333333333
6AeyHqzNHJthYJbn0tvJ4b,The Righteous Brothers,You've Lost That Lovin' Feelin',You've Lost That Lovin' Feelin' - Single Version,63,226453,False,0.369,0.305,1,-14.303,1,0.0267,0.522,0.0,0.0579,0.376,94.791,4,rock-n-roll,3.7742166666666668
5GMw6X6BbCDGO9gApQYRSa,The Righteous Brothers,The Very Best Of The Righteous Brothers - Unchained Melody,You've Lost That Lovin' Feelin',59,225426,False,0.366,0.317,1,-13.976,1,0.027,0.541,0.0,0.0865,0.398,94.108,4,rock-n-roll,3.7571
6LnPGEMHciaZJbzdaaULG9,O. B. Buchana,Swing On,You're the One Baby,34,225653,False,0.693,0.469,7,-8.495,1,0.0385,0.416,0.0,0.144,0.528,138.019,4,blues,3.760883333333333
36lkJSDyMEZoWTqtRj8Q8q,Chicago,Chicago 17 (Expanded & Remastered),You're the Inspiration - 2006 Remaster,73,229240,False,0.583,0.602,11,-6.364,1,0.0274,0.368,0.0,0.22,0.388,74.008,4,folk,3.820666666666667
54fygPF4NkI5lEK2GxsStU,Chicago,80's,You're the Inspiration,0,230440,False,0.604,0.424,11,-12.288,1,0.0278,0.329,0.0,0.116,0.291,73.924,4,folk,3.8406666666666665
0iYBNrznkCwhN3xCmNVJpo,Greta Van Fleet,Anthem Of The Peaceful Army,You're The One,63,266933,False,0.553,0.807,2,-5.805,1,0.0428,0.0125,0.00222,0.302,0.575,151.916,4,blues,4.448883333333334
7FCthfxjvvXyukvP1dULIW,Shania Twain,Greatest Hits,You're Still The One - Remixed/Remastered 2004,62,194866,False,0.545,0.597,3,-5.748,1,0.0336,0.3,0.0,0.0783,0.559,133.678,4,country,3.2477666666666667
7jkbE3Gxpqp58m4bn5FWu7,Shania Twain,90's Music Grandi Successi,You're Still The One,0,212560,False,0.558,0.54,3,-7.2,1,0.0305,0.501,0.0,0.252,0.654,133.774,4,country,3.542666666666667
6eWeTcpAu5F68IQf2xWTU3,Shania Twain,Los Clásicos del Pop 90s,You're Still The One,3,212560,False,0.558,0.54,3,-7.2,1,0.0305,0.501,0.0,0.252,0.654,133.774,4,country,3.542666666666667
1wb4P4F0sxAQ2KXrRvsx6n,Shania Twain,Come On Over,You're Still The One,78,212200,False,0.585,0.494,3,-8.751,1,0.0353,0.363,0.0,0.0886,0.634,133.822,4,country,3.5366666666666666
0Qi2JkCpl4VrTVC6UqxSGX,Shania Twain,Coffee Break,You're Still The One,0,212560,False,0.558,0.54,3,-7.2,1,0.0305,0.501,0.0,0.252,0.654,133.774,4,country,3.542666666666667
6iWEhoALoBFnQMNVhYY0Sc,flora cash,"Baby, It's Okay",You're Somebody Else,68,219013,False,0.706,0.46,1,-9.061,1,0.0296,0.847,0.00793,0.106,0.226,102.98,4,folk,3.6502166666666667
0pdKRp2sUthTPe7RLWpPqQ,flora cash,You're Somebody Else,You're Somebody Else,75,218883,False,0.713,0.452,1,-9.638,1,0.0295,0.841,0.0038,0.105,0.235,102.963,4,folk,3.64805
5oeFEW0WGSGEdXMDKNI4z4,Johnny Burnette,Johnny Burnette's Hits And Other Favorites,"You're Sixteen, You're Beautiful (And You're Mine)",51,119026,False,0.431,0.352,2,-11.673,1,0.0313,0.816,0.0,0.066,0.693,76.412,4,rock-n-roll,1.9837666666666667
6Nnohe4qA8s5BiuoIAn560,Dean Martin,Christmas time but not Christmas songs 2022,You're Nobody 'Til Somebody Loves You - Remastered/1997,0,132666,False,0.495,0.254,0,-12.414,0,0.0337,0.782,0.0,0.28,0.58,127.148,4,jazz,2.2111
79yxkv3OXHrqvjJkadhOCm,Don Williams,You're My Best Friend,You're My Best Friend,56,169560,False,0.554,0.211,1,-15.603,1,0.029,0.923,0.000438,0.117,0.331,130.071,4,country,2.826
6L9p64RiacvHRBQlKFRkho,Watt White,Eye of the Storm,You're Gonna Know My Name,53,210774,False,0.537,0.878,5,-7.861,1,0.0926,0.0222,0.0,0.0812,0.362,150.998,4,blues,3.5129
5r2XBHvvVrh1hWSkOl1uQC,Kenny G,The Esssential Love Songs,You're Beautiful,27,252866,False,0.53,0.539,0,-7.728,1,0.0293,0.282,0.018,0.11,0.298,81.686,4,jazz,4.214433333333333
4rvgXKVgz5LajoF9xI96kB,James Blunt,Session Acoustique,You're Beautiful,0,209493,True,0.675,0.479,0,-9.87,0,0.0278,0.633,1.81e-05,0.0881,0.454,81.993,4,rock,3.49155
2JEACiM9PXIHN4N5PMAubq,James Blunt,Good Enough - Easy Pop,You're Beautiful,0,209493,True,0.675,0.479,0,-9.87,0,0.0278,0.633,1.81e-05,0.0881,0.454,81.993,4,rock,3.49155
0vg4WnUWvze6pBOJDTq99k,James Blunt,Back to Bedlam,You're Beautiful,76,209493,True,0.675,0.479,0,-9.87,0,0.0278,0.633,1.76e-05,0.088,0.454,81.998,4,rock,3.49155
3Vx90YU1nE9FDb1t8wvXBW,Darius Rucker,Country Christmas Greatest Hits,"You're A Mean One, Mr. Grinch",1,206840,False,0.605,0.521,7,-7.266,1,0.0403,0.264,0.0,0.102,0.765,110.598,4,country,3.4473333333333334
6hBGEEaHNrjGs6lZkyw5SH,Randall King,Country Road Songs,You in a Honky Tonk,0,183570,False,0.626,0.705,9,-5.911,1,0.0256,0.121,1.67e-05,0.341,0.62,103.936,4,country,3.0595
689hKgiURfX5545kFXcI2l,Randall King,Never Leave - Country Magic,You in a Honky Tonk,0,183570,False,0.626,0.705,9,-5.911,1,0.0256,0.121,1.67e-05,0.341,0.62,103.936,4,country,3.0595
5J4FuE4WdDIbwPfmzHa3zB,Randall King,New Country Hits,You in a Honky Tonk,0,183570,False,0.626,0.705,9,-5.911,1,0.0256,0.121,1.67e-05,0.341,0.62,103.936,4,country,3.0595
3wFbZ4cXhidu6UCZfV1LNf,Randall King,Oklahoma Smokeshow - Breakout Country,You in a Honky Tonk,0,183570,False,0.626,0.705,9,-5.911,1,0.0256,0.121,1.67e-05,0.341,0.62,103.936,4,country,3.0595
2cX9ntBh6nimzl0lVxniaU,Randall King,Country Car Hits,You in a Honky Tonk,1,183570,False,0.626,0.705,9,-5.911,1,0.0256,0.121,1.67e-05,0.341,0.62,103.936,4,country,3.0595
4W1JavoraGzh83nluQHY6C,Gryffin;OneRepublic,You Were Loved (with OneRepublic),You Were Loved (with OneRepublic),68,221885,False,0.636,0.69,10,-5.011,1,0.0484,0.0947,0.0,0.169,0.444,123.994,4,edm,3.6980833333333334
1UMcb0kTXyqzan7t8Z8euH,Gryffin;OneRepublic,EDM Gaming Music Autumn/Winter 2022,You Were Loved,0,221885,False,0.636,0.69,10,-5.011,1,0.0484,0.0947,0.0,0.169,0.444,123.994,4,edm,3.6980833333333334
4Ma1qNM1X6iz4s3rKBTmRw,Rod Stewart,Fiesta temática 70s,You Wear It Well,0,261760,False,0.543,0.682,2,-6.928,1,0.0313,0.434,6.75e-06,0.252,0.865,127.31,4,rock,4.362666666666667
1KCAEG6JcsTzi8ddZzs0nk,Bullet For My Valentine,Venom (Deluxe Edition),You Want a Battle? (Here's a War),62,254613,False,0.295,0.98,2,-4.075,0,0.0854,3.21e-05,0.0,0.359,0.283,134.335,4,metal,4.24355
4cZTvx9cDgK1oISjcBsjUi,Faith Evans,Gourmet Soul,You Used to Love Me,0,269173,False,0.702,0.458,0,-8.195,1,0.0348,0.247,1.64e-06,0.126,0.679,89.266,4,soul,4.4862166666666665
0DRMigVA7KEsuCXMOluOjG,Hunter Hayes;The Shadowboxers,Chillin' It - Mellow Day Country,You Should Be Loved,0,176552,False,0.609,0.66,6,-5.665,1,0.0343,0.123,0.0,0.134,0.571,119.904,3,country,2.9425333333333334
2y6u1FsY2HSuSsn0cemmqu,Cole Swindell,Single Saturday Night - Country Songs,You Should Be Here,0,190173,False,0.491,0.641,7,-4.456,1,0.0282,0.0592,0.0,0.0857,0.299,136.1,4,country,3.16955
5C3xnHV8T5oNHDNVGHgxKJ,Percy Sledge,Thanksgiving Party,You Really Got a Hold on Me,0,173893,False,0.676,0.245,0,-14.27,1,0.0298,0.677,0.0,0.319,0.531,86.338,4,soul,2.898216666666667
5uU1uuyaUIBOiiUSQG7Wl3,Morgan Wallen,You Proof,You Proof,86,157477,False,0.731,0.85,9,-4.913,1,0.0336,0.252,0.0,0.605,0.644,119.706,4,country,2.624616666666667
00J8yszzb5PR6ZIvSBtg0Y,BLACKPINK,THE ALBUM,You Never Know,66,229201,False,0.527,0.462,5,-5.504,1,0.0494,0.227,0.0,0.164,0.334,144.573,4,k-pop,3.8200166666666666
4KlkkmZpxUkBFnmbAOQ9RQ,Chuck Berry,(60's) Sixties Collected Volume 2,You Never Can Tell - 1986 Stereo Remix,0,165226,False,0.588,0.682,7,-14.75,1,0.161,0.683,2.44e-05,0.274,0.889,157.189,4,blues,2.7537666666666665
4VP37dqsrYmgYiAF7MO4i1,Chuck Berry,60s Christmas Party,You Never Can Tell - 1964 Single Version,0,163066,False,0.572,0.848,7,-10.054,1,0.125,0.739,4.67e-06,0.245,0.927,157.621,4,blues,2.717766666666667
43UwresvfvNPDl8BQruk4L,Chuck Berry,Christmas time but not Christmas songs 2022,You Never Can Tell - 1964 Single Version,0,163066,False,0.572,0.848,7,-10.054,1,0.125,0.739,4.67e-06,0.245,0.927,157.621,4,blues,2.717766666666667
7p6ZGUXjUe0ctAu5RNnghu,Chuck Berry,Pulp Fiction (Music From The Motion Picture),You Never Can Tell,46,161453,False,0.581,0.687,7,-14.152,1,0.15,0.694,7.05e-05,0.305,0.892,157.291,4,rock-n-roll,2.6908833333333333
6FT83pFXKhDlXDsNJFAHWz,Chuck Berry,St. Louis To Liverpool,You Never Can Tell,70,161906,False,0.525,0.852,7,-9.519,1,0.222,0.731,5.11e-05,0.218,0.884,157.404,4,blues,2.6984333333333335
71ynVwDmMDuLGU14sBp98v,Jeff Floyd,The Power Is Still On,You Had It All,32,213720,False,0.94,0.423,0,-8.575,1,0.0379,0.0377,1.27e-05,0.0718,0.745,104.045,4,blues,3.562
3ETZFC89HFQ0GFEd5uCBaX,The Love Doctor,You Got to Roll It Slow (Remix),You Got to Roll It Slow (Remix),31,250044,False,0.893,0.477,1,-6.36,0,0.109,0.0382,2.06e-05,0.116,0.647,81.976,4,blues,4.1674
6r20M5DWYdIoCDmDViBxuz,Roy Orbison,Mystery Girl,You Got It,69,210266,False,0.649,0.618,9,-10.728,1,0.0265,0.596,1.46e-06,0.192,0.667,114.688,4,rock-n-roll,3.5044333333333335
2jBGtK7ChvwIX75iyLcdJ2,Billie Holiday,Jazz Romance,You Go To My Head,0,174866,False,0.55,0.0973,8,-16.264,1,0.0468,0.986,0.000104,0.155,0.212,67.561,4,blues,2.914433333333333
54U8KseFLbjpPYfq2DEB7B,Bon Jovi,80s Bangers Vol. 1,You Give Love A Bad Name,3,223146,False,0.532,0.964,0,-2.559,0,0.0519,0.0477,0.0,0.359,0.804,122.778,4,rock,3.7191
3YKMXuivrbHooUtf8jfEgS,Bon Jovi,Kick It,You Give Love A Bad Name,1,223146,False,0.532,0.964,0,-2.559,0,0.0519,0.0477,0.0,0.359,0.804,122.778,4,metal,3.7191
0rmGAIH9LNJewFw7nKzZnc,Bon Jovi,Slippery When Wet,You Give Love A Bad Name,82,222706,False,0.541,0.96,0,-2.947,0,0.0505,0.0663,2.25e-06,0.344,0.812,122.803,4,metal,3.7117666666666667
2j8bXaOBeEeyoY4ZpCcFIW,Shakin' Stevens,Shaky,You Drive Me Crazy,58,171720,False,0.754,0.927,5,-2.597,1,0.0313,0.173,3.22e-06,0.307,0.975,119.494,4,rock-n-roll,2.862
6coNzHsfvzr5kxnm6SZ9UV,Dinah Washington,Jazz Noir,You Don't Know What Love Is,0,242773,False,0.521,0.0976,10,-12.895,0,0.0492,0.962,4.93e-05,0.0968,0.307,135.427,4,soul,4.046216666666667
6s8k0dbZ7TfnLA8J6fJ6FL,Jax Jones;RAYE,Del gusto de hermanos,You Don't Know Me - Radio Edit,0,213946,True,0.877,0.658,11,-6.055,0,0.132,0.163,0.0,0.108,0.693,123.995,4,edm,3.5657666666666668
245ffITIEtE54zv2y1WTNt,Jax Jones;RAYE,Larga Vida al Electro,You Don't Know Me - Radio Edit,1,213946,True,0.877,0.658,11,-6.055,0,0.132,0.163,0.0,0.108,0.693,123.995,4,edm,3.5657666666666668
7biRdBqESYKZrLo9aXjRVd,Zayde Wølf,Modern Alchemy (Deluxe),You Do You,53,152000,False,0.75,0.795,5,-4.303,1,0.0396,0.0843,0.0,0.235,0.777,120.027,4,blues,2.533333333333333
7zhsL7lBdFRpJl4RssyLpK,John Legend,Christmas Best Hits 2022,You Deserve It All,0,198626,False,0.524,0.739,0,-6.681,1,0.0386,0.215,0.0,0.0636,0.48,83.095,4,soul,3.310433333333333
6XKq8YjoSp1c4R088MtGV7,John Legend,All I Want For Christmas Is You,You Deserve It All,0,198626,False,0.524,0.739,0,-6.681,1,0.0386,0.215,0.0,0.0636,0.48,83.095,4,soul,3.310433333333333
6PJwJ5GO0BCHxnyFPw40uV,John Legend,pov: you are walking in a winter wonderland,You Deserve It All,0,198626,False,0.524,0.739,0,-6.681,1,0.0386,0.215,0.0,0.0636,0.48,83.095,4,soul,3.310433333333333
6DMXjv5oc6qU9VhlHwWdAv,John Legend,CHRISTMAS TOP HITS 2022,You Deserve It All,0,198626,False,0.524,0.739,0,-6.681,1,0.0386,0.215,0.0,0.0636,0.48,83.095,4,soul,3.310433333333333
5JpcjnZ1xoqWn1aegdzYyH,John Legend,pov: you have a holly jolly christmas,You Deserve It All,0,198626,False,0.524,0.739,0,-6.681,1,0.0386,0.215,0.0,0.0636,0.48,83.095,4,soul,3.310433333333333
4lzOxP3nA8E9vxElYDN3JB,John Legend,Weihnachtssongs,You Deserve It All,0,198626,False,0.524,0.739,0,-6.681,1,0.0386,0.215,0.0,0.0636,0.48,83.095,4,soul,3.310433333333333
